Chr	BP	NSNPs	Kamakura-Okinawa-Sapporo	Aomori-Kamakura-Sapporo	Aomori-Okinawa-Sapporo	CHR_NEW	Genes
LG03_CM035475.1	24670500	10	0.616002203501677	0.783070355872262	0.761937303215272	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24672500	6	0.575686541627765	0.823205973680929	0.767698267138396	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24675500	10	NA	0.569971783915454	0.713736559257497	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24676500	12	0.689181619473247	0.678603299003387	0.911611857673401	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24677500	10	0.69825122058996	0.696306947466085	0.889119408551762	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24678500	9	0.771139998560465	0.737950502480505	0.973351536555633	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24679500	7	0.912298829025438	0.836077722765731	1.15953124456543	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24680500	6	0.724005246093848	0.682660980474614	0.88205854616529	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24682500	4	0.635469844398378	0.595687568064729	0.788821086772556	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24683500	5	0.806362700069276	0.76269622229877	0.947605662559737	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24684500	5	0.950350139614371	1.11382613196167	1.07643649226669	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24685500	5	1.05375391930596	1.25902565570142	1.26872977855112	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24686500	7	1.00867738191573	1.14967787925229	1.24062015545361	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24687500	7	1.00867738191573	1.14967787925229	1.24062015545361	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24688500	7	1.00867738191573	1.14967787925229	1.24062015545361	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24689500	6	0.931365000088602	1.07989577545693	1.16384512659508	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24690500	5	0.994721569261674	1.15829244151914	1.20456732190992	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24691500	3	1.08484882108032	1.39757715886178	1.25255535607799	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24692500	3	0.72041598953405	0.791127503473515	0.734147490163549	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24693500	4	0.941594657374798	1.00146447974891	0.958709382308665	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24694500	3	1.24799749926054	1.06260721825096	1.18810007496986	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24695500	3	1.24799749926054	1.06260721825096	1.18810007496986	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24696500	3	1.24799749926054	1.06260721825096	1.18810007496986	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24697500	6	1.00981429972005	1.03539553574394	1.18056759176625	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24698500	8	1.06354811549338	1.11066808207038	1.25147758503384	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24699500	10	1.0172772763217	1.06056322351403	1.21412010835893	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24700500	13	1.02804683652222	1.07297516691268	1.26563809945894	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24701500	14	0.967663646434427	1.02117271179822	1.19097497836398	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24702500	12	0.967845137422367	1.06448094874352	1.19707636342934	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24703500	8	0.797521368625697	0.894522052108808	1.03920893542898	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24704500	8	0.798284083635709	0.959898210324442	1.02565783021852	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24705500	6	0.773383298199684	0.96471791082797	0.930943226342691	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24706500	7	1.05206476473108	1.27520509299715	1.20964723280166	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24707500	9	1.080084597879	1.20833235578168	1.25122848159994	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24708500	9	1.080084597879	1.20833235578168	1.25122848159994	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24709500	8	1.19360562154531	1.24028198229468	1.39139286266575	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24710500	8	1.02827504308741	1.16100141650501	1.19256317863483	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24711500	8	1.02827504308741	1.16100141650501	1.19256317863483	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24712500	6	1.27874298601861	1.48453956435216	1.45705374941689	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24713500	8	1.14578798527614	1.26976949315769	1.34125336023943	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24714500	7	1.09841772375994	1.22864922246258	1.28993865379512	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24715500	8	0.999309545952938	1.16137636422901	1.16567881444413	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24716500	7	0.778670087259169	1.00409238020858	0.91592592099146	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24717500	5	0.521938241445961	0.75991364933936	NA	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24734500	3	0.964795997450486	1.05570835275292	1.15269891715456	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24735500	4	0.836851401108708	0.940805015307289	1.00281413923309	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24736500	6	0.656890506946122	0.763986101576719	0.795730603750926	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24737500	6	0.656890506946122	0.763986101576719	0.795730603750926	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24738500	8	0.707777614407172	0.790982372942773	0.824227425787949	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24741500	4	0.555013350720333	0.814229777065931	NA	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24742500	4	0.555013350720333	0.814229777065931	NA	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24748500	3	0.725857790909834	0.898221013370936	0.753060620310164	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24749500	5	0.826074072001801	0.857719468701333	0.843036494610217	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24750500	6	0.855419777321375	0.910446460007902	0.904696842404861	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24751500	7	0.939011083005627	0.98879971228629	0.994808134762169	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24752500	6	1.19952269237102	1.21268996128777	1.31661982317815	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24753500	8	1.00432555112848	0.957554412385606	1.08033192706391	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24754500	9	0.908153113063953	0.905296889294534	1.09052453301263	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24755500	8	0.897290411172278	0.871055509027462	1.07127095740213	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24756500	12	0.868130619376281	0.757694279151982	0.915180189139327	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24757500	11	0.814909276578283	0.699743595979867	0.857631338876364	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24758500	8	0.848853850133503	0.709040033162928	0.879221273678342	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24759500	12	0.987942732394669	0.916641860058869	1.03512090060352	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24760500	15	1.00295809548345	0.978163252576977	1.06517236673181	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24761500	13	0.958347860682806	1.03414973788115	1.18301210893406	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24762500	15	0.966652965897566	1.04611855033257	1.19737080421425	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24763500	16	0.996165676039138	1.07411204558728	1.2254744540417	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24764500	9	0.972134871973218	1.0730057623136	1.23228293525224	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24765500	8	0.785534841749154	0.836843987701919	1.00416151466628	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24766500	10	0.857339642084008	0.989199512704265	1.01719593501441	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24767500	10	0.863395391848808	0.977348295855196	1.04829277051667	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24768500	11	0.708684850819459	0.856264443213927	0.881899508299972	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24769500	15	0.75117031971278	0.876110594982564	0.891879662392085	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24770500	18	0.709498095877854	0.852392087497372	0.84630546584078	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24771500	18	0.743701977725201	0.846830682371369	0.877094798638894	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24772500	17	0.744290192504581	0.856624031550113	0.85069075038864	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24773500	15	0.815345478514774	0.90157249746986	0.917780864449275	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24774500	11	0.790040214140095	0.891901582498572	0.915392053582181	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24775500	6	1.10326632031548	1.13616623621999	1.26740354359963	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24776500	1	1.48783417831384	1.52454424489614	1.71848622902491	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24781500	9	0.538224887596008	0.592751073482169	0.669009127730792	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24782500	12	0.762567236641045	0.811041573099206	0.887778812707902	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24783500	11	0.822940441928893	0.871638654450255	0.956739516027943	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24784500	12	0.87477782455102	0.921486475579895	1.00857333272554	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24785500	7	1.48783417831384	1.52454424489614	1.71848622902491	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24786500	6	1.48783417831384	1.52454424489614	1.71848622902491	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24787500	4	1.10365415779589	1.24040543744679	1.25608058914397	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24788500	5	1.17275260060586	1.29151332874646	1.33056566724397	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24789500	9	0.796569872287285	1.02400956312858	0.933609465147966	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24790500	9	0.676799602725781	0.907927225420771	0.826521885582734	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24791500	15	0.72577750089972	0.891561673927117	0.883824337204653	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24792500	16	0.722930877615411	0.840436177776037	0.85586657264779	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24793500	18	0.776477478382742	0.893746779521762	0.917263354718227	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24794500	15	0.871999634776355	0.887319906552324	0.996519637766005	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24795500	16	0.923400941059718	0.953404781156987	1.05496018785951	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24796500	10	0.942498555967482	0.974470005076131	1.06029931054815	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24797500	9	0.969235509632478	1.05669501733842	1.12395974338311	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24798500	6	0.833917659985547	0.898975626250461	0.957700199779514	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24799500	5	0.796337354372545	0.903120384939806	1.06550210719239	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24800500	3	0.662676193215049	0.757986195709916	0.940869345798988	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24802500	3	NA	0.462059721287121	0.776730160690892	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24803500	3	NA	0.462059721287121	0.776730160690892	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24806500	3	1.48783417831384	1.52454424489614	1.71848622902491	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24807500	7	1.19627050926377	1.10006497251704	1.18441601067543	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24808500	11	1.15877257944683	1.1001610473626	1.18288072956555	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24809500	13	1.20446703493362	1.15555588523119	1.24873725145728	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24810500	16	1.13165738113344	1.0609964306206	1.14672894598069	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24811500	13	1.05789521849883	0.971113041517107	1.04337103259395	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24812500	9	1.08492013736628	1.02836975799164	1.11768557293004	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24813500	6	1.13447505849718	1.05290705980888	1.15604308131458	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24814500	6	0.767789343415188	0.789921748484198	0.827462946137612	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24815500	6	0.533275657080156	0.772695690970712	0.683144423442616	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24816500	8	0.627610612566612	0.765151583148214	0.774208499333494	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24817500	9	0.711823385762138	0.831477756088516	0.852662731420427	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24818500	8	0.625044698571904	0.762375932694354	0.771119749312366	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24819500	11	1.0278342336044	1.06372297161023	1.13913675574781	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24820500	12	1.0596780070713	1.0665997109742	1.23374488307133	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24821500	11	1.08893219082246	1.16012846559063	1.29144226162778	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24822500	14	0.955756457043732	1.02531966809188	1.12545910790792	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24823500	16	0.939069371454068	0.998660425312694	1.09199630275582	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24824500	13	0.772707669193811	0.835488664780861	0.94511119811312	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24825500	10	0.811362045710794	0.858965680148614	0.967131230660522	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24826500	12	0.859089856665977	0.906236410989896	1.03445974626591	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24827500	9	0.970885325311291	1.01730103568093	1.17498108341276	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24828500	11	0.834954503101243	0.910720569519408	1.0505778877646	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24829500	9	0.818368116579326	0.898869808717357	1.0009178342193	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24830500	13	0.861283241514645	0.944972989617922	1.03312878707107	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24831500	10	0.865945209244426	0.951064410122108	1.02129905118083	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24832500	10	0.865945209244426	0.951064410122108	1.02129905118083	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24833500	6	1.09250362328702	1.16540961884624	1.25638210675094	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24834500	6	1.09250362328702	1.16540961884624	1.25638210675094	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24835500	2	1.45298651609971	1.48488057561961	1.6697837053109	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24836500	2	1.45298651609971	1.48488057561961	1.6697837053109	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24837500	1	1.45298651609971	1.48488057561961	1.6697837053109	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24838500	1	1.45298651609971	1.48488057561961	1.6697837053109	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24839500	1	1.45298651609971	1.48488057561961	1.6697837053109	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24840500	4	0.619129177356466	0.616209695493123	0.761177651845376	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24849500	3	0.519805430385449	0.575833297459329	0.669935975141016	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24850500	4	0.563528670319412	0.647061050728527	0.758876465468394	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24851500	3	0.644930513576836	0.7436340063216	0.853988200455805	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24852500	3	0.644930513576836	0.7436340063216	0.853988200455805	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24853500	3	0.644930513576836	0.7436340063216	0.853988200455805	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24854500	1	0.638870277564205	0.764718237625656	0.909138863827491	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24869500	7	0.643254519261392	0.635320092053242	0.687834498236209	LG03_NC_059573.1	LOC123758689
LG03_CM035475.1	24870500	6	0.700643794680293	0.652869468406927	0.721257811880427	LG03_NC_059573.1	LOC123758689, LOC123758703
LG03_CM035475.1	24871500	7	0.580625191035025	0.619965588613936	NA	LG03_NC_059573.1	LOC123758689, LOC123758703
LG03_CM035475.1	24881500	3	0.717888077453034	0.575608429659143	NA	LG03_NC_059573.1	LOC123758689, LOC123758703
LG03_CM035475.1	24882500	1	1.40654870822254	1.43286957271494	1.60993818771212	LG03_NC_059573.1	LOC123758689, LOC123758703
LG03_CM035475.1	24883500	1	1.40654870822254	1.43286957271494	1.60993818771212	LG03_NC_059573.1	LOC123758689, LOC123758703
LG03_CM035475.1	24887500	3	0.59181538319736	0.81364830954929	NA	LG03_NC_059573.1	LOC123758689, LOC123758703
LG03_CM035475.1	24888500	5	0.70306263364574	0.877079624217677	0.775485444613943	LG03_NC_059573.1	LOC123758689, LOC123758703
LG03_CM035475.1	24889500	6	0.616854627405584	0.788558460025851	0.724880045326595	LG03_NC_059573.1	LOC123758689, LOC123758703
LG03_CM035475.1	24890500	6	0.606958999711751	0.694784389233092	0.710444070627445	LG03_NC_059573.1	LOC123758689, LOC123758703
LG03_CM035475.1	24891500	8	0.530674934220283	0.548387525639807	NA	LG03_NC_059573.1	LOC123758689, LOC123758703
LG03_CM035475.1	24897500	5	0.654638761619926	0.813116561000837	0.76157190733815	LG03_NC_059573.1	LOC123758689, LOC123758703
LG03_CM035475.1	24899500	3	0.52908337326859	0.549039984868411	NA	LG03_NC_059573.1	LOC123758689, LOC123758703
LG03_CM035475.1	24902500	4	0.55069600715697	0.548036717639096	NA	LG03_NC_059573.1	LOC123758689, LOC123758703
LG03_CM035475.1	24903500	4	0.570645142942663	0.626350221773127	NA	LG03_NC_059573.1	LOC123758689, LOC123758703
LG03_CM035475.1	24904500	4	0.570645142942663	0.626350221773127	NA	LG03_NC_059573.1	LOC123758689, LOC123758703
LG03_CM035475.1	24905500	4	0.558789462172272	0.623438987225309	NA	LG03_NC_059573.1	LOC123758689, LOC123758703
LG03_CM035475.1	24906500	4	0.558789462172272	0.623438987225309	NA	LG03_NC_059573.1	LOC123758689, LOC123758703
LG03_CM035475.1	24910500	2	0.890616473680388	1.21493414687409	1.03787154649869	LG03_NC_059573.1	LOC123758689, LOC123758703
LG03_CM035475.1	24911500	5	1.06808621115747	1.26528909155862	1.24749112317575	LG03_NC_059573.1	LOC123758689, LOC123758703
LG03_CM035475.1	24912500	6	0.940928140810052	1.12270990113164	1.09095560293441	LG03_NC_059573.1	LOC123758689, LOC123758703
LG03_CM035475.1	24913500	6	0.940928140810052	1.12270990113164	1.09095560293441	LG03_NC_059573.1	LOC123758689, LOC123758703
LG03_CM035475.1	24914500	6	0.940928140810052	1.12270990113164	1.09095560293441	LG03_NC_059573.1	LOC123758689, LOC123758703
LG03_CM035475.1	24915500	4	0.971418896072453	1.07149972241866	1.12496773383153	LG03_NC_059573.1	LOC123758689, LOC123758703
LG03_CM035475.1	24929500	2	0.866916938881859	1.15503800947836	1.00706378062593	LG03_NC_059573.1	LOC123758696, LOC123758689, LOC123758703
LG03_CM035475.1	24930500	3	1.00554615458637	1.22648408040043	1.1535897501039	LG03_NC_059573.1	LOC123758696, LOC123758689, LOC123758703
LG03_CM035475.1	24931500	3	1.00554615458637	1.22648408040043	1.1535897501039	LG03_NC_059573.1	LOC123758696, LOC123758689, LOC123758703
LG03_CM035475.1	24932500	3	1.00554615458637	1.22648408040043	1.1535897501039	LG03_NC_059573.1	LOC123758696, LOC123758689, LOC123758703
LG03_CM035475.1	24933500	3	1.00554615458637	1.22648408040043	1.1535897501039	LG03_NC_059573.1	LOC123758696, LOC123758689, LOC123758703
LG03_CM035475.1	24934500	2	0.847959727737404	0.859943554554767	1.17624824115229	LG03_NC_059573.1	LOC123758696, LOC123758689, LOC123758703
LG03_CM035475.1	24943500	4	0.524761785618496	0.535408979972763	NA	LG03_NC_059573.1	LOC123758696, LOC123758689, LOC123758703
LG03_CM035475.1	24946500	8	0.553150441311152	0.523092316680983	NA	LG03_NC_059573.1	LOC123758696, LOC123758689, LOC123758703
LG03_CM035475.1	24947500	7	0.603878751297514	0.549847307934643	NA	LG03_NC_059573.1	LOC123758696, LOC123758689, LOC123758703
LG03_CM035475.1	24949500	4	0.538974365330539	0.465131413942326	NA	LG03_NC_059573.1	LOC123758696, LOC123758689, LOC123758703
LG03_CM035475.1	24956500	2	0.815542065376874	0.795273284142081	0.86944194519138	LG03_NC_059573.1	LOC123758696, LOC123758689, LOC123758703
LG03_CM035475.1	24957500	1	1.36885284542416	1.38636097701172	1.56160492448512	LG03_NC_059573.1	LOC123758696, LOC123758689, LOC123758703
LG03_CM035475.1	24959500	1	1.36885284542416	1.38636097701172	1.56160492448512	LG03_NC_059573.1	LOC123758696, LOC123758689, LOC123758703
LG03_CM035475.1	24960500	1	1.36885284542416	1.38636097701172	1.56160492448512	LG03_NC_059573.1	LOC123758696, LOC123758689, LOC123758703
LG03_CM035475.1	24961500	1	1.36885284542416	1.38636097701172	1.56160492448512	LG03_NC_059573.1	LOC123758696, LOC123758689, LOC123758703
LG03_CM035475.1	24962500	1	1.36885284542416	1.38636097701172	1.56160492448512	LG03_NC_059573.1	LOC123758696, LOC123758689, LOC123758703
LG03_CM035475.1	24963500	2	1.05398994164893	1.13695202329553	1.12611690809789	LG03_NC_059573.1	LOC123758696, LOC123758689, LOC123758703
LG03_CM035475.1	24964500	1	0.82600933993565	0.942840779123557	0.822459090624735	LG03_NC_059573.1	LOC123758696, LOC123758689, LOC123758703
LG03_CM035475.1	24967500	6	0.561667229402676	0.654180970169072	0.703419480486751	LG03_NC_059573.1	LOC123758696, LOC123758703
LG03_CM035475.1	24969500	8	0.58820671325399	0.646644455268868	0.779780138404467	LG03_NC_059573.1	LOC123758696, LOC123758703
LG03_CM035475.1	24970500	5	0.868703710653019	0.91187204593033	1.10224035354842	LG03_NC_059573.1	LOC123758696, LOC123758703
LG03_CM035475.1	24971500	6	0.941921491366381	0.982173605709127	1.17193952733364	LG03_NC_059573.1	LOC123758696, LOC123758703
LG03_CM035475.1	24972500	6	1.01191987929839	1.02677384828697	1.24083080251712	LG03_NC_059573.1	LOC123758696, LOC123758703
LG03_CM035475.1	24973500	5	1.18278441685837	1.19324563268738	1.46034115445919	LG03_NC_059573.1	LOC123758696, LOC123758703
LG03_CM035475.1	24974500	3	1.35622377719519	1.37166069198296	1.54661144893666	LG03_NC_059573.1	LOC123758696, LOC123758703
LG03_CM035475.1	24975500	2	1.34996850534875	1.36439284401385	1.53919980285793	LG03_NC_059573.1	LOC123758696, LOC123758703
LG03_CM035475.1	24976500	1	1.33143388133438	1.34290862385478	1.51729493811359	LG03_NC_059573.1	LOC123758696, LOC123758703
LG03_CM035475.1	24977500	1	0.872927230321939	1.00279906625182	1.07203438753513	LG03_NC_059573.1	LOC123758696, LOC123758703
LG03_CM035475.1	24978500	1	0.872927230321939	1.00279906625182	1.07203438753513	LG03_NC_059573.1	LOC123758696, LOC123758703
LG03_CM035475.1	24979500	1	0.872927230321939	1.00279906625182	1.07203438753513	LG03_NC_059573.1	LOC123758696, LOC123758703
LG03_CM035475.1	24980500	4	0.62560682935995	0.683184799897244	0.688773068732527	LG03_NC_059573.1	LOC123758696, LOC123758703
LG03_CM035475.1	24981500	5	0.773823894121309	0.820572964995504	0.840556871304454	LG03_NC_059573.1	LOC123758696, LOC123758703
LG03_CM035475.1	24982500	4	0.739763195241386	0.765574432822803	0.775137302972447	LG03_NC_059573.1	LOC123758696, LOC123758703
LG03_CM035475.1	24983500	4	0.739763195241386	0.765574432822803	0.775137302972447	LG03_NC_059573.1	LOC123758696, LOC123758703
LG03_CM035475.1	24984500	5	0.763792390572479	0.791331313195776	0.843571048811013	LG03_NC_059573.1	LOC123758696, LOC123758703
LG03_CM035475.1	24985500	2	1.06176398432037	1.08736410293549	1.27648141427692	LG03_NC_059573.1	LOC123758696, LOC123758703
LG03_CM035475.1	24986500	1	0.846490562593736	0.882073835843346	1.08228383264954	LG03_NC_059573.1	LOC123758696, LOC123758703
LG03_CM035475.1	24987500	1	0.846490562593736	0.882073835843346	1.08228383264954	LG03_NC_059573.1	LOC123758696, LOC123758703
LG03_CM035475.1	24988500	1	0.846490562593736	0.882073835843346	1.08228383264954	LG03_NC_059573.1	LOC123758696, LOC123758703
LG03_CM035475.1	25000500	3	0.658015399890037	0.7734624336021	0.70911536435706	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25003500	2	NA	0.489842445883056	0.819315328322628	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25006500	3	NA	0.597626622882378	0.652598894244774	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25007500	4	0.61341079946418	0.662704238812067	NA	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25008500	6	0.54936816658692	0.579375865037367	0.647543317160932	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25011500	8	0.546348495520051	0.546295775008688	NA	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25014500	3	0.658758728375072	0.547356959884864	NA	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25015500	3	0.658758728375072	0.547356959884864	NA	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25024500	2	0.818822573501605	0.826629469896175	1.04688775753919	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25025500	4	0.875257408079553	0.777826923110468	0.929993973799895	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25026500	5	0.971646932873192	0.882327959329912	1.04290350895244	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25027500	4	0.862345162809381	0.767174949752807	0.917845690513961	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25028500	3	1.09207120838806	0.933773731795481	1.05112592848797	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25029500	4	0.820501702079574	0.76296278504107	0.817406541888501	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25030500	3	0.548981999241823	0.592511435779718	NA	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25040500	2	0.956756318979274	0.770131638463404	0.867073540963212	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25041500	2	0.956756318979274	0.770131638463404	0.867073540963212	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25042500	1	1.28022088854496	1.29067618215963	1.46223069274887	LG03_NC_059573.1	LOC123758696
LG03_CM035475.1	25043500	1	1.28022088854496	1.29067618215963	1.46223069274887	LG03_NC_059573.1	LOC123758696
