FamilyID	Pmon<0>	Pchi<1>	<2>	Pvan<3>	Hame<4>	Pcla<5>	Ptri<6>	Esin<7>	<8>	Pjap<9>	<10>	<11>	<12>	<13>	<14>
FBgn0259482	2	2	2	1	1	1	0	1	1	1	1	1	1	1	1
FBgn0032785	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
FBgn0030805	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0036544	2	0	2	2	1	1	1	1	2	3	1	1	2	1	1
FBgn0046222	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1
FBgn0000181	0	1	1	0	0	0	1	2	1	0	0	1	1	1	1
FBgn0011584	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0038191	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1
FBgn0014135	1	1	1	0	0	1	2	2	1	2	1	2	1	1	1
FBgn0004919	6	2	3	2	3	3	2	2	3	3	3	2	3	3	3
FBgn0051205	0	0	0	1	1	0	0	0	1	0	1	0	1	1	1
FBgn0036180	3	2	3	3	5	2	2	1	3	2	3	2	3	3	3
FBgn0000562	2	2	2	3	3	2	2	2	2	3	2	2	2	2	2
FBgn0038492	5	6	5	4	7	7	4	7	5	2	6	6	4	6	6
FBgn0031971	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0028675	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
FBgn0039908	1	1	1	3	1	1	1	1	2	3	1	1	2	1	1
FBgn0039223	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0085428	3	2	2	2	2	2	2	2	2	4	2	2	2	2	2
FBgn0041164	4	3	3	3	2	2	3	2	3	3	2	2	3	2	2
FBgn0063368	1	1	1	1	1	1	1	0	1	2	1	1	1	1	1
FBgn0035802	3	2	2	2	1	3	3	3	2	2	2	3	2	2	2
FBgn0051648	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0033225	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0005561	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
FBgn0063670	1	1	1	1	1	19	1	1	1	1	3	1	1	2	2
FBgn0025558	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
FBgn0035793	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1
FBgn0028382	2	1	1	1	2	2	3	1	1	1	2	2	1	2	2
FBgn0003525	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1
FBgn0250850	1	1	1	2	0	1	0	1	1	1	1	1	1	1	1
FBgn0030607	0	0	0	0	0	0	1	0	0	2	0	1	1	1	1
FBgn0039177	0	0	0	1	0	2	0	0	1	1	1	0	1	1	1
FBgn0030289	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0010638	1	1	1	1	1	1	1	0	1	2	1	1	1	1	1
FBgn0035707	3	1	2	1	1	1	1	1	2	3	1	1	2	1	1
FBgn0033961	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
FBgn0032447	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0011276	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0039407	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0035523	3	2	2	2	2	2	2	2	2	3	2	2	2	2	2
FBgn0022702	1	0	1	1	0	1	0	2	1	1	1	1	1	1	1
FBgn0037855	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
FBgn0027490	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0015075	1	1	1	1	1	12	1	1	1	1	2	1	1	2	2
FBgn0032116	4	4	4	4	6	9	4	5	4	7	6	5	5	6	6
FBgn0028950	2	2	2	6	3	3	4	1	2	1	3	3	2	3	3
FBgn0030823	0	0	0	1	0	1	0	0	1	0	1	0	1	1	1
FBgn0260933	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1
FBgn0033886	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1
FBgn0033958	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0040765	4	2	3	0	4	4	2	2	3	4	3	2	3	3	3
FBgn0040102	4	4	4	4	3	3	3	4	4	6	3	3	4	3	3
FBgn0015803	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1
FBgn0038341	2	1	2	2	2	1	1	0	2	2	2	1	2	2	2
FBgn0032692	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0031860	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0051414	3	6	4	4	3	6	4	3	4	6	4	4	4	4	4
FBgn0023129	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0015218	2	2	2	2	3	4	2	2	2	2	3	2	2	3	3
FBgn0036909	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0264574	3	3	3	4	2	3	3	3	3	3	3	3	3	3	3
FBgn0034638	1	1	1	0	1	2	2	1	1	1	1	1	1	1	1
FBgn0036191	8	5	7	8	6	4	5	2	7	6	5	4	7	5	5
FBgn0030850	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
FBgn0038744	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2
FBgn0031183	2	2	2	3	2	2	1	2	2	2	2	2	2	2	2
FBgn0034878	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1
FBgn0038641	3	4	3	3	3	5	3	4	3	4	4	4	3	4	4
FBgn0036028	2	3	3	3	5	3	1	1	3	4	3	1	3	3	3
FBgn0036152	0	3	1	0	1	0	1	2	1	2	1	1	1	1	1
FBgn0031842	2	2	2	2	1	7	2	1	2	3	2	2	2	2	2
FBgn0266719	2	3	3	5	3	3	1	5	3	2	3	3	3	3	3
FBgn0038640	2	0	1	1	1	1	1	2	1	2	1	1	1	1	1
FBgn0014857	6	5	6	6	1	2	2	2	6	6	2	2	6	2	2
FBgn0067622	1	1	1	1	0	1	0	0	1	1	1	0	1	1	1
FBgn0029804	7	4	5	4	1	8	3	2	5	7	4	3	5	4	4
FBgn0035233	2	2	2	2	2	2	1	1	2	2	2	1	2	2	2
FBgn0030753	1	1	1	2	1	1	1	0	1	1	1	1	1	1	1
FBgn0264000	7	1	2	2	5	2	1	2	2	1	2	2	2	2	2
FBgn0035600	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0024944	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1
FBgn0261723	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0025616	2	1	1	1	6	20	1	1	1	0	6	1	1	3	3
FBgn0003041	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
FBgn0036235	1	2	2	2	1	2	1	1	2	2	2	1	2	2	2
FBgn0029873	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
FBgn0038180	8	6	7	6	3	2	2	2	7	9	3	2	7	3	3
FBgn0262599	2	2	2	1	0	1	1	0	1	1	1	1	1	1	1
FBgn0032020	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1
FBgn0034750	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0261722	0	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0036454	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0062412	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1
FBgn0053866	12	20	13	6	13	34	34	16	12	12	21	23	12	20	19
FBgn0259483	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0030706	11	5	10	10	6	5	4	10	10	13	6	7	10	7	7
FBgn0035508	1	0	1	0	1	2	0	0	1	1	1	0	1	1	1
FBgn0014033	1	0	1	1	2	1	1	2	1	0	1	1	1	1	1
FBgn0034792	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0024248	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0034065	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
FBgn0035325	4	3	3	1	1	1	0	1	3	3	1	1	3	1	1
FBgn0015524	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1
FBgn0036538	0	0	0	2	0	1	1	1	1	1	1	1	1	1	1
FBgn0266449	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
FBgn0030217	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0003267	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
FBgn0027291	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0267384	1	0	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0051869	2	0	1	1	0	0	1	1	1	1	0	1	1	1	1
FBgn0039408	1	2	1	0	1	1	1	1	1	1	1	1	1	1	1
FBgn0037021	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
FBgn0040268	3	2	2	2	0	1	2	2	2	2	1	2	2	2	2
FBgn0030955	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
FBgn0259725	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1
FBgn0039559	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1
FBgn0031053	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0035839	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0039045	4	3	3	4	2	3	2	3	3	3	3	3	3	3	3
FBgn0024897	4	4	4	1	2	2	2	0	4	4	2	2	4	2	2
FBgn0028926	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0005649	0	2	1	1	1	1	2	0	1	2	1	1	1	1	1
FBgn0010263	0	2	1	2	3	1	0	0	1	0	1	0	1	1	1
FBgn0035900	1	1	1	1	3	1	1	2	1	1	2	2	1	2	2
FBgn0053120	2	2	2	2	2	3	3	4	2	4	3	3	3	3	3
FBgn0030208	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0044046	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
FBgn0085385	1	0	1	0	2	2	1	1	1	2	2	1	1	2	2
FBgn0025469	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0051759	2	1	1	1	2	2	1	1	1	1	2	1	1	2	2
FBgn0038830	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0015623	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1
FBgn0039857	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1
FBgn0037014	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1
FBgn0051217	0	0	0	1	0	1	0	0	1	2	1	0	1	1	1
FBgn0010113	1	2	2	2	1	1	1	1	2	1	1	1	2	1	1
FBgn0036714	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
FBgn0042135	3	2	3	3	2	2	2	2	3	3	2	2	3	2	2
FBgn0033731	41	35	33	19	39	37	26	16	27	18	33	23	25	29	28
FBgn0086691	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0027596	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1
FBgn0051755	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1
FBgn0038916	1	1	1	0	1	2	1	1	1	0	1	1	1	1	1
FBgn0036734	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1
FBgn0030183	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0085484	1	1	1	2	1	0	1	1	1	1	1	1	1	1	1
FBgn0032946	3	3	3	2	12	3	1	1	3	3	4	1	3	3	3
FBgn0035805	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1
FBgn0265998	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1
FBgn0033160	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0263986	8	7	7	8	3	2	3	3	7	7	3	3	7	3	3
FBgn0029843	11	5	8	11	6	5	4	9	8	6	6	6	7	6	6
FBgn0038237	3	4	4	4	2	5	4	2	4	3	3	3	4	3	3
FBgn0010356	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2
FBgn0051635	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0054045	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0035267	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0030004	0	1	1	1	1	1	1	0	1	2	1	1	1	1	1
FBgn0031975	6	5	5	6	4	5	5	3	5	5	5	4	5	5	5
FBgn0034925	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1
FBgn0036660	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0038224	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1
FBgn0261266	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1
FBgn0034564	3	1	1	1	0	1	1	0	1	1	1	1	1	1	1
FBgn0031078	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0037881	0	1	1	2	2	1	1	1	1	1	1	1	1	1	1
FBgn0025836	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1
FBgn0037660	1	0	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0010894	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0033196	13	8	11	13	7	9	11	8	11	11	9	9	11	9	9
FBgn0002937	9	10	10	10	9	5	7	7	10	13	7	7	10	7	8
FBgn0025743	8	1	2	2	1	1	2	10	2	2	1	4	2	2	2
FBgn0014189	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0024887	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
FBgn0263197	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1
FBgn0013772	2	2	2	1	1	1	1	2	1	0	1	1	1	1	1
FBgn0003319	5	9	7	9	2	3	3	6	7	4	3	4	6	4	4
FBgn0083981	1	1	1	1	2	1	2	2	1	3	2	2	2	2	2
FBgn0053180	3	2	3	3	2	6	3	2	3	2	3	3	3	3	3
FBgn0025716	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0261606	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0031062	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
FBgn0004587	3	3	3	4	3	5	2	3	3	3	3	3	3	3	3
FBgn0020639	1	0	1	6	3	0	0	1	1	0	1	1	1	1	1
FBgn0050394	0	1	1	0	2	1	1	1	1	2	1	1	1	1	1
FBgn0038285	1	1	1	0	0	0	0	2	1	0	0	1	1	1	1
FBgn0029881	4	2	3	3	3	3	2	4	3	3	3	3	3	3	3
FBgn0032593	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2
FBgn0033899	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1
FBgn0025725	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0035574	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0036643	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1
FBgn0033122	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
FBgn0034312	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1
FBgn0036945	1	1	1	2	1	1	1	0	1	2	1	1	1	1	1
FBgn0036287	3	2	3	4	3	3	3	2	3	3	3	3	3	3	3
FBgn0036937	5	6	5	6	8	4	3	6	5	4	5	5	5	5	5
FBgn0035807	8	9	8	3	3	0	26	17	8	10	4	17	8	8	8
FBgn0033547	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0037015	3	3	3	3	2	3	1	0	3	4	2	1	3	2	2
FBgn0040513	0	1	1	1	2	1	1	1	1	3	1	1	1	1	1
FBgn0028538	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0051619	2	2	2	1	2	1	2	1	2	3	2	2	2	2	2
FBgn0026262	1	2	2	2	1	1	1	1	2	1	1	1	2	1	1
FBgn0032684	3	1	2	2	0	6	2	0	2	1	2	2	2	2	2
FBgn0003861	4	2	2	1	2	6	3	2	2	2	3	3	2	3	3
FBgn0039338	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0262801	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0043903	4	4	4	5	2	2	2	2	4	5	2	2	4	2	2
FBgn0036834	2	2	2	2	4	1	1	2	2	0	2	2	2	2	2
FBgn0031879	4	4	4	5	9	3	2	3	4	4	4	3	4	4	4
FBgn0011742	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0026402	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0261602	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0003517	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1
FBgn0033166	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
FBgn0004170	2	2	2	3	3	2	2	2	2	3	2	2	2	2	2
FBgn0039890	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1
FBgn0028841	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0033031	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0051849	1	1	1	1	2	1	2	3	1	1	2	2	1	2	2
FBgn0038140	1	2	1	0	1	1	2	1	1	1	1	1	1	1	1
FBgn0250789	1	2	2	2	2	3	1	1	2	3	2	1	2	2	2
FBgn0030945	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0020255	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3
FBgn0040805	2	2	2	2	1	1	2	2	2	2	1	2	2	2	2
FBgn0086768	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2
FBgn0025631	7	6	7	7	6	7	5	4	7	6	6	5	7	6	6
FBgn0003169	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0004177	1	1	1	3	2	2	1	2	2	2	2	2	2	2	2
FBgn0040650	1	1	1	3	1	1	1	1	1	0	1	1	1	1	1
FBgn0036282	0	0	0	1	0	0	2	0	1	0	0	1	1	1	1
FBgn0029088	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0016672	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0261933	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
FBgn0016977	3	2	3	3	3	8	3	4	3	2	4	4	3	4	4
FBgn0000723	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0036844	3	3	3	5	3	3	2	3	3	4	3	3	3	3	3
FBgn0052670	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
FBgn0037655	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
FBgn0035850	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0015336	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
FBgn0040318	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0038504	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1
FBgn0031266	2	1	1	1	1	3	1	1	1	2	1	1	1	1	1
FBgn0026086	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0029976	2	2	2	2	3	2	3	2	2	2	2	2	2	2	2
FBgn0032166	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
FBgn0039115	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
FBgn0035713	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0025456	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1
FBgn0029887	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1
FBgn0025633	2	1	2	2	1	1	1	1	2	1	1	1	2	1	1
FBgn0037481	1	0	1	0	0	1	0	1	1	0	1	1	1	1	1
FBgn0259722	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2
FBgn0003483	2	1	2	6	1	1	1	1	2	1	1	1	2	1	1
FBgn0033752	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1
FBgn0043364	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2
FBgn0002899	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1
FBgn0052703	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0039966	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0015793	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1
FBgn0034009	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1
FBgn0027079	3	2	2	2	5	2	2	2	2	2	2	2	2	2	2
FBgn0003321	2	2	2	4	2	2	2	2	2	2	2	2	2	2	2
FBgn0034067	3	4	3	3	1	2	2	3	3	2	2	2	3	2	2
FBgn0033021	1	2	2	1	2	1	2	1	2	2	2	2	2	2	2
FBgn0085257	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1
FBgn0031895	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0040351	1	0	1	1	1	2	1	1	1	1	1	1	1	1	1
FBgn0031412	1	0	1	0	2	2	0	2	1	0	2	2	1	2	2
FBgn0261526	54	59	53	51	22	17	17	19	51	35	22	19	43	23	26
FBgn0016031	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0261403	2	1	2	2	1	6	1	1	2	4	2	1	2	2	2
FBgn0036299	2	3	2	2	2	2	1	1	2	1	2	1	2	2	2
FBgn0027579	2	1	2	3	1	1	1	1	2	1	1	1	2	1	1
FBgn0030716	2	0	1	0	0	0	1	1	1	1	0	1	1	1	1
FBgn0037723	1	1	1	1	1	0	2	1	1	1	1	1	1	1	1
FBgn0039113	2	3	2	2	3	3	3	2	2	2	3	3	2	3	3
FBgn0029783	1	1	1	1	2	3	1	1	1	2	2	1	1	2	2
FBgn0033988	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2
FBgn0033519	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
FBgn0052699	2	1	2	2	1	1	1	1	2	1	1	1	2	1	1
FBgn0032401	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
FBgn0085414	7	7	7	8	7	7	9	12	7	8	8	10	7	8	8
FBgn0010504	1	1	1	0	1	1	1	1	1	2	1	1	1	1	1
FBgn0259163	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0034535	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1
FBgn0032910	1	1	1	1	2	1	1	2	1	0	1	1	1	1	1
FBgn0025366	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1
FBgn0033778	3	3	3	6	2	4	1	1	3	3	2	1	3	2	2
FBgn0031119	1	1	1	0	1	1	1	1	1	2	1	1	1	1	1
FBgn0028687	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0026409	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1
FBgn0260799	2	1	2	2	1	1	1	1	2	1	1	1	2	1	1
FBgn0023076	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1
FBgn0034968	2	3	3	3	2	2	2	2	3	4	2	2	3	2	2
FBgn0037218	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0031452	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
FBgn0035622	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2
FBgn0033785	1	1	1	0	1	1	1	1	1	2	1	1	1	1	1
FBgn0000463	1	1	1	1	1	1	10	3	1	1	1	4	1	1	1
FBgn0000256	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0265082	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
FBgn0053696	2	3	2	2	3	1	3	4	2	2	2	3	2	2	2
FBgn0034921	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1
FBgn0036226	3	1	2	2	0	0	1	0	2	5	0	1	2	1	1
FBgn0030743	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
FBgn0023509	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1
FBgn0032200	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1
FBgn0034276	6	4	4	4	6	2	4	4	4	4	4	4	4	4	4
FBgn0003310	25	20	23	21	25	36	16	19	23	30	27	19	25	25	25
FBgn0015591	1	1	1	0	2	1	1	2	1	1	1	1	1	1	1
FBgn0036926	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0000210	9	10	10	15	6	7	6	7	11	13	7	7	11	8	8
FBgn0026430	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0041342	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1
FBgn0263113	1	2	2	2	1	2	2	1	2	1	2	2	2	2	2
FBgn0037734	2	2	2	4	2	2	2	2	2	2	2	2	2	2	2
FBgn0086674	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1
FBgn0016762	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0010240	11	9	11	12	19	6	17	7	11	16	12	12	12	12	12
FBgn0014010	2	2	2	3	2	2	1	2	2	2	2	2	2	2	2
FBgn0263705	2	3	3	3	2	1	1	1	3	3	2	1	3	2	2
FBgn0036202	1	0	1	1	2	0	1	1	1	1	1	1	1	1	1
FBgn0265607	12	12	11	7	17	20	15	11	11	10	16	13	11	14	14
FBgn0028988	5	4	4	2	0	0	1	2	3	2	0	1	2	1	1
FBgn0025692	0	0	0	2	0	1	0	1	1	1	1	1	1	1	1
FBgn0034933	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1
FBgn0035425	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
FBgn0038742	3	4	4	6	4	4	3	3	5	9	4	3	5	4	4
FBgn0264975	3	6	5	5	5	6	5	6	5	6	5	5	5	5	5
FBgn0039623	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1
FBgn0030796	2	1	1	0	2	1	0	0	1	0	1	0	1	1	1
FBgn0038659	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1
FBgn0027080	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
FBgn0051716	2	1	2	2	1	1	1	1	2	1	1	1	2	1	1
FBgn0001965	3	2	3	3	3	2	2	2	3	3	2	2	3	2	2
FBgn0033653	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1
FBgn0015521	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1
FBgn0035647	0	0	0	0	0	1	0	0	0	1	1	0	1	1	1
FBgn0047178	0	1	1	1	4	2	1	1	1	1	2	1	1	2	2
FBgn0052251	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0035718	1	1	1	0	1	0	0	0	1	1	1	0	1	1	1
FBgn0039492	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1
FBgn0002543	1	1	1	2	1	4	1	1	1	1	1	1	1	1	1
FBgn0016123	1	1	1	0	1	0	0	0	1	1	1	0	1	1	1
FBgn0032797	5	3	4	4	2	2	2	2	4	2	2	2	3	2	2
FBgn0028327	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0259246	2	1	2	2	2	8	1	4	2	2	3	3	2	3	3
FBgn0038854	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
FBgn0015609	35	22	27	21	31	29	18	32	27	40	29	26	30	28	28
FBgn0002931	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
FBgn0032799	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBgn0037913	4	5	5	5	5	3	4	4	5	4	4	4	5	4	4
FBgn0037525	2	1	1	1	1	1	1	0	1	1	1	1	1	1	1
FBgn0038339	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
FBgn0027608	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1
FBgn0030485	2	2	2	2	1	2	3	3	2	2	2	3	2	2	2
FBgn0038881	5	4	4	2	6	6	5	5	4	7	5	5	5	5	5
FBgn0031986	5	4	4	3	1	1	1	3	4	4	1	2	4	2	2
FBgn0040309	1	2	1	1	2	2	1	1	1	1	2	1	1	2	2
FBgn0003462	6	4	4	4	5	2	2	4	4	5	3	3	4	3	3
FBgn0037941	0	0	0	1	0	0	1	0	1	0	0	1	1	1	1
