#FamilyID	Pmon<0>	Pchi<1>	<2>	Pvan<3>	Hame<4>	Pcla<5>	Ptri<6>	Esin<7>	<8>	Pjap<9>	<10>	<11>	<12>	<13>	<14>	
FBgn0051523	0.0913971	0.0316865	0.520817	0.116413	0.124956	0.331603	0.0020735	0.648956	0.554056	0.177062	0.617937	0.712787	0.765422	0.583307	N/A
FBgn0002873	0.561606	0.0316865	0.520817	0.116413	0.879301	0.0004591	0.648956	0.648956	0.554056	0.177062	0.0354781	0.463639	0.538951	0.646412	N/A
FBgn0022959	0.561606	0.561606	0.520817	0.0407744	0.733172	0.733172	2.92083e-11	0.00228294	0.554056	0.620822	0.295733	0.018101	0.538951	0.646412	N/A
FBgn0034032	0.561606	0.561606	0.520817	0.578732	1.45284e-07	0.493892	0.648956	0.648956	0.554056	0.620822	0.695951	0.463639	0.538951	0.646412	N/A
FBgn0037244	0.168353	0.0095945	0.540343	0.639387	0.732003	1.03103e-06	0.356376	0.73509	0.59951	0.699796	0.0174845	0.256685	0.33882	0.732106	N/A
FBgn0022153	0.0913971	0.561606	0.520817	0.0407744	4.17873e-08	0.493892	0.648956	0.648956	0.554056	0.620822	0.695951	0.463639	0.538951	0.646412	N/A
FBgn0029167	0.12161	0.471865	0.647587	0.0886971	0.052006	0.796589	0.894953	0.894953	0.206647	0.009544	0.468075	0.771731	0.470346	0.850378	N/A
FBgn0034499	0.525475	0.127864	0.410176	0.810957	0.893396	0.00693788	0.0166723	0.487726	0.367898	0.753	0.112922	1.74822e-06	0.0374533	0.322103	N/A
FBgn0259108	0.612072	0.612072	0.540343	0.639387	0.288451	2.00813e-08	0.356376	0.73509	0.59951	0.30164	0.183234	0.556461	0.873976	0.694715	N/A
FBgn0250837	0.653623	0.00131478	0.0210293	0.00512753	0.000744267	0.493892	0.648956	0.648956	0.59951	0.699796	0.695951	0.463639	0.843379	0.646412	N/A
FBgn0027339	0.805183	0.0123419	0.6595	0.000255987	0.879301	0.879301	0.450425	0.78738	0.22823	0.870421	0.785809	0.616138	0.0731375	0.411968	N/A
FBgn0003429	1.08672e-10	0.688019	0.031522	0.686543	0.818851	0.493892	0.73509	0.356376	0.637877	0.752833	0.695951	0.801351	0.307127	0.646412	N/A
FBgn0028947	0.0316865	0.561606	0.520817	0.578732	0.124956	0.331603	0.216866	0.0020735	0.554056	0.177062	0.617937	0.712787	0.765422	0.583307	N/A
FBgn0033603	0.863327	0.153683	0.733527	0.0229036	0.100087	0.237241	0.894953	0.693056	0.602633	0.0763353	0.897124	0.204891	0.245543	0.6465	N/A
FBgn0265274	0.33668	0.716654	0.592031	0.00112908	0.220487	0.857744	0.78738	0.78738	0.109512	0.458891	0.748883	0.844254	0.417781	0.694715	N/A
FBgn0039257	0.612072	0.168353	0.540343	0.639387	0.641734	0.00128981	0.0523198	0.78738	0.20918	0.187799	0.183234	0.844254	0.623846	0.694715	N/A
FBgn0052600	0.833815	0.0467484	0.691296	0.00936191	0.164453	0.122108	0.13122	0.00476372	0.818635	0.894617	0.700665	0.444085	0.943419	0.87026	N/A
FBgn0038299	0.5	0.5	0.0311144	6.91161e-12	0.733172	0.331603	0.5	0.5	0.554056	0.177062	0.617937	0.304528	0.765422	0.583307	N/A
FBgn0053865	0.000767251	0.00168672	0.753812	0.508533	1.27733e-06	3.3974e-05	0.0182177	0.30525	0.403041	0.0122868	0.92864	0.0860455	0.172599	0.574331	N/A
