FamilyID	Pmon<0>	Pchi<1>	<2>	Pvan<3>	Hame<4>	Pcla<5>	Ptri<6>	Esin<7>	<8>	Pjap<9>	<10>	<11>	<12>	<13>	<14>
FBgn0038436	+0	-1	+0	+0	+1	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0024352	+1	+0	+0	+0	-1	-1	+0	+2	+0	+0	+0	+1	+0	+0	+0
FBgn0035589	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0050280	+0	+0	+1	-1	-1	+2	-1	+1	+0	+0	+0	+1	+0	+0	+0
FBgn0000449	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0040256	+0	+0	+1	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0052473	+0	+1	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0032763	-1	+0	+0	-1	+0	-1	+0	+0	+0	-1	+0	-1	+0	+0	+0
FBgn0038303	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0050104	+0	+0	-1	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0032856	+0	-1	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0029939	+0	-2	+0	+2	+0	+1	+0	+0	+1	-1	+0	-1	+0	+0	+0
FBgn0003638	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0039828	+0	+0	+0	+1	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0033029	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0032614	+0	-2	+0	+1	+1	+0	+1	-1	+0	+1	+0	+0	+1	+0	+0
FBgn0036146	+0	-1	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0040283	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0
FBgn0040068	+0	-1	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+1	+0	+0
FBgn0051195	+0	+0	+0	-1	+2	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0030087	+0	-1	+0	+1	+0	+0	+0	+0	+0	-1	+0	+0	+1	+0	+0
FBgn0058178	+0	+0	+0	+0	+0	+0	-1	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0064123	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0004514	+1	-2	+0	+0	+0	+1	-1	+0	+0	+0	+0	-2	+1	+0	+0
FBgn0030317	+0	+0	+0	-1	-2	+2	-1	+1	+0	+2	+0	+0	+0	+0	+0
FBgn0030897	+0	-1	+0	+0	+0	+0	+0	+0	+0	-1	+0	-1	+0	+0	+0
FBgn0036698	+0	+0	+0	+0	+0	+0	+2	+0	+0	+0	+0	+0	+1	+0	+0
FBgn0029133	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0035103	+0	+1	+0	-1	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0027865	+0	-1	+0	+0	+0	-1	+0	+0	+0	+0	+0	-1	+0	+0	+0
FBgn0052238	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0
FBgn0083969	+0	+0	+1	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0023407	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0039272	+4	+0	+1	-2	+1	-1	+1	-2	+0	-1	+0	-1	+3	+0	+0
FBgn0030164	+0	+0	+0	+0	+0	+0	-1	+1	-1	+1	+0	+0	+0	+0	+0
FBgn0037736	+3	-2	+0	-4	+9	-5	-8	+9	-2	+6	+0	+0	-3	+1	+0
FBgn0086356	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0013751	+0	+0	+0	-1	+1	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0052113	+1	-1	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+1	+0	+0
FBgn0029723	+0	+0	-2	+1	+0	+0	-1	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0024188	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0033627	-1	+0	+0	-1	+0	-1	-1	+2	+0	-1	+0	+0	+0	+0	+0
FBgn0086348	-1	+0	+0	+1	+1	-1	-1	+0	+0	-1	+0	+0	+1	+0	+0
FBgn0024245	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0
FBgn0260642	+0	+0	+0	+1	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0036341	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0003137	+1	+0	+2	-2	+2	+0	-1	+1	+0	+0	+1	-2	+0	+0	+0
FBgn0028945	+0	+0	-1	+1	+1	-1	+0	-1	+0	-1	+0	+0	+0	+0	+0
FBgn0032679	+0	-1	+0	-1	+0	+0	+0	+1	+0	+0	+0	+0	-1	+0	+0
FBgn0032800	+0	+0	+0	+1	+1	+0	+0	-1	+0	+0	+0	+0	-1	+0	+0
FBgn0033528	+0	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0031538	+0	+1	+0	-1	+1	+1	-1	+0	+0	+2	+0	-1	+1	+0	+0
FBgn0036143	-2	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+1	+0	+0
FBgn0036208	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0003079	+0	-3	+0	-1	+3	+12	-7	+3	-1	+1	+5	-4	-6	+1	+0
FBgn0033479	+1	-2	+0	+2	-1	+1	-1	+0	+0	-1	+0	+0	+0	+0	+0
FBgn0032340	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0000635	+2	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0034479	+0	-1	-1	+2	+2	-1	+0	+0	+0	+1	+0	-1	+2	+0	+0
FBgn0039184	+0	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0031777	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0029861	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0035501	-1	-1	+0	+2	-2	-1	+0	+0	+0	+3	-2	+2	+5	-1	+0
FBgn0003944	+0	-1	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0086368	+0	+0	+0	+2	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0038221	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0267385	+0	-1	+0	+0	+0	+0	+0	+2	+0	-1	+0	+0	+1	+0	+0
FBgn0038723	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0004436	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0037100	+0	+0	+0	+0	+1	+0	-1	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0262952	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0
FBgn0033608	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0085376	+0	-1	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+1	+0	+0
FBgn0041174	+0	-1	+0	+0	+1	-1	+0	+0	+0	+0	+0	-1	+0	+0	+0
FBgn0035497	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0004391	+0	+0	+0	+0	+0	+0	+0	+2	+0	+1	+0	+0	+0	+0	+0
FBgn0086698	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0053082	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0
FBgn0263392	+0	+0	+0	+0	+0	+1	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0016698	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0032123	+0	+0	+0	+1	+1	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0036134	+0	+0	+0	+1	+0	+3	+0	+0	+0	+0	+0	-1	-1	+0	+0
FBgn0046692	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0050122	-1	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0039139	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0037690	+0	+0	+0	+0	+0	+0	-2	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0039561	+2	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0026061	+0	-1	+0	+1	-1	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0
FBgn0260470	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0
FBgn0030576	+7	-6	+0	+1	+3	+2	-2	+0	+1	+0	+1	-7	+4	+0	+0
FBgn0086472	+1	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0
FBgn0027330	+0	-1	+0	+1	+1	-1	+0	+0	+0	-1	+0	-1	+0	+0	+0
FBgn0259823	-1	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0051191	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0261976	+0	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0265042	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0
FBgn0039673	+0	+0	+1	+0	+1	+0	+0	+1	+0	-1	+0	+0	+0	+0	+0
FBgn0032934	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0261119	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0033558	+0	-2	+0	+3	+1	-1	+3	-2	+0	+0	+0	+0	+1	+0	+0
FBgn0016920	+0	-2	+0	+0	-2	+0	-4	+12	+0	+2	-1	+2	+0	+0	+0
FBgn0037754	+0	+0	+0	+1	+0	+1	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0035141	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0004622	+0	+0	+0	+0	+1	-2	-1	+2	+0	+0	+0	+0	-1	+0	+0
FBgn0038653	+0	+0	+0	+0	-1	+0	-1	+1	+0	+0	+0	+0	-1	+0	+0
FBgn0052448	+0	+0	+0	+1	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0266098	+1	+0	+0	+0	+2	-1	-1	+0	+0	+1	+0	-1	-1	+0	+0
FBgn0026439	+0	+0	+0	+2	+0	+0	+0	+0	+0	-1	-1	+0	+1	+0	+0
FBgn0000163	+0	-1	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0033179	+0	+0	-1	+1	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0
FBgn0035798	+2	+0	+0	+0	+1	+1	+0	+0	+0	-1	+0	-2	+0	+0	+0
FBgn0267033	+0	-1	+0	+1	+0	+0	+0	+0	+0	-1	+0	-1	+0	+0	+0
FBgn0000042	+2	-1	+0	+0	+0	-1	+0	+0	+0	+1	-1	+1	+0	+0	+0
FBgn0261850	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0038806	+0	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+1	+0	+0
FBgn0000451	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0259234	+1	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0045852	+0	+0	-1	+0	-1	+2	+0	+0	+0	+1	+0	-1	+0	+0	+0
FBgn0083983	-1	+0	+0	-1	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0
FBgn0002926	+1	-3	+0	+1	-1	+0	+0	+0	+0	+1	-1	+0	+1	+0	+0
FBgn0037251	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0264816	+0	+0	+0	+0	-1	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0261930	+0	+0	-1	+0	+0	-1	+0	+0	+0	+0	+0	+1	+0	+0	+0
FBgn0011747	-2	-5	-3	+11	-2	-5	-2	+4	-1	+6	-3	+1	+9	-1	+0
FBgn0035285	+0	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0033845	+0	-1	+0	+0	+0	+0	+0	-1	+0	+0	-1	+0	+0	+0	+0
FBgn0041250	+0	-1	+0	-1	+0	+0	+2	-1	+0	-1	-1	+0	+0	+0	+0
FBgn0039165	+0	-1	+0	+0	-2	+3	-1	+0	+0	+1	+0	-1	+0	+0	+0
FBgn0033117	+1	+0	+0	+0	-1	+0	+0	+0	+0	-1	-1	+0	+0	+0	+0
FBgn0039804	+1	-1	+0	-1	-1	+10	+0	+0	-1	+0	+2	-2	-2	+0	+0
FBgn0031826	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0
FBgn0085437	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0023083	+0	+0	+0	+0	+3	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0026666	-1	+0	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+1	+0	+0
FBgn0003149	+0	+0	+0	+1	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0062517	+0	+0	+0	-1	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0262738	+0	+0	+0	-1	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0003002	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0261016	+1	-2	+0	+2	-1	+1	-1	+0	+0	-1	+0	+0	-1	+0	+0
FBgn0029941	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0052702	+1	-2	+0	+1	+2	-3	-1	+1	+0	+0	-1	-1	+3	+0	+0
FBgn0263916	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0066101	+1	+0	+0	-1	+0	-1	+0	+0	+0	+0	-1	+2	+1	+0	+0
FBgn0037679	+2	-1	+0	+0	+1	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0266435	+0	+1	+0	+0	+0	+0	-1	+1	+0	+1	+0	-1	+2	+0	+0
FBgn0033005	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0005411	+0	+0	+0	+1	+0	+2	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0038371	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0	-1	+0	+0	+0
FBgn0032724	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0053964	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0051133	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0000057	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0016700	+0	+0	+0	+0	+1	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0046247	+0	+0	+0	+1	+0	+0	+1	+0	+0	+0	+0	+1	+0	+0	+0
FBgn0034816	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0038816	+0	+0	+0	+1	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0004606	+0	+0	+0	+1	+0	+1	+1	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0030318	+0	-1	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0030507	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0052250	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0027578	+0	-1	+0	-1	+0	+0	-1	+0	+0	+0	-1	+0	+0	+0	+0
FBgn0051374	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0028886	+2	+0	+0	+0	+0	-2	-1	+6	+0	-1	+0	+2	+0	+0	+0
FBgn0039126	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0034567	+0	+0	+0	+0	+1	+0	+0	+0	+0	+1	+0	-1	-1	+0	+0
FBgn0033995	+0	+0	+0	+1	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0037063	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0027348	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0037608	+0	+0	+0	+0	+0	+0	-1	+1	+0	+1	+0	+0	+0	+0	+0
FBgn0259482	+0	+0	+1	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0032785	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0030805	+0	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0036544	+0	-2	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+1	+0	+0
FBgn0046222	+0	+0	+0	+1	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0000181	-1	+0	+0	-1	+0	+0	+0	+1	+0	-1	-1	+0	+0	+0	+0
FBgn0011584	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0038191	+0	+0	+0	+0	-1	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0014135	+0	+0	+0	-1	-1	+0	+0	+0	+0	+1	+0	+1	+0	+0	+0
FBgn0004919	+3	-1	+0	-1	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0
FBgn0051205	+0	+0	-1	+0	+0	-1	+0	+0	+0	-1	+0	-1	+0	+0	+0
FBgn0036180	+0	-1	+0	+0	+2	-1	+0	-1	+0	-1	+0	-1	+0	+0	+0
FBgn0000562	+0	+0	+0	+1	+1	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0038492	+0	+1	+0	-1	+1	+1	-2	+1	+1	-2	+0	+0	-2	+0	+0
FBgn0031971	+0	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0028675	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0
FBgn0039908	+0	+0	-1	+1	+0	+0	+0	+0	+0	+1	+0	+0	+1	+0	+0
FBgn0039223	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0085428	+1	+0	+0	+0	+0	+0	+0	+0	+0	+2	+0	+0	+0	+0	+0
FBgn0041164	+1	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+1	+0	+0
FBgn0063368	+0	+0	+0	+0	+0	+0	+0	-1	+0	+1	+0	+0	+0	+0	+0
FBgn0035802	+1	+0	+0	+0	-1	+1	+0	+0	+0	+0	+0	+1	+0	+0	+0
FBgn0051648	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0033225	+2	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0005561	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0063670	+0	+0	+0	+0	-2	+16	+0	+0	+0	+0	+1	-1	-1	+0	+0
FBgn0025558	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0035793	+0	+0	+0	+1	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0028382	+1	+0	+0	+0	+0	+0	+1	-1	+0	+0	+0	+0	-1	+0	+0
FBgn0003525	+0	+1	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0250850	+0	+0	+0	+1	-1	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0030607	+0	+0	+0	+0	+0	+0	+0	-1	-1	+1	-1	+0	+0	+0	+0
FBgn0039177	+0	+0	-1	+0	-1	+1	+0	+0	+0	+0	+0	-1	+0	+0	+0
FBgn0030289	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0010638	+0	+0	+0	+0	+0	+0	+0	-1	+0	+1	+0	+0	+0	+0	+0
FBgn0035707	+1	-1	+0	-1	+0	+0	+0	+0	+0	+1	+0	+0	+1	+0	+0
FBgn0033961	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0032447	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0011276	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0039407	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0035523	+1	+0	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0
FBgn0022702	+0	-1	+0	+0	-1	+0	-1	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0037855	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0027490	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0015075	+0	+0	+0	+0	-1	+10	+0	+0	+0	+0	+0	-1	-1	+0	+0
FBgn0032116	+0	+0	+0	+0	+0	+3	-1	+0	-1	+2	+0	-1	-1	+0	+0
FBgn0028950	+0	+0	+0	+4	+0	+0	+1	-2	+0	-1	+0	+0	-1	+0	+0
FBgn0030823	+0	+0	-1	+0	-1	+0	+0	+0	+0	-1	+0	-1	+0	+0	+0
FBgn0260933	+0	+0	+0	+0	+0	+0	+0	+2	+0	+0	+0	+0	+0	+0	+0
FBgn0033886	+0	+0	+0	+0	+0	+3	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0033958	+2	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0040765	+1	-1	+0	-3	+1	+1	+0	+0	+0	+1	+0	-1	+0	+0	+0
FBgn0040102	+0	+0	+0	+0	+0	+0	+0	+1	+0	+2	+0	+0	+1	+0	+0
FBgn0015803	+0	+0	+0	+1	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0038341	+0	-1	+0	+0	+0	-1	+0	-1	+0	+0	+0	-1	+0	+0	+0
FBgn0032692	+0	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0031860	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0051414	-1	+2	+0	+0	-1	+2	+0	-1	+0	+2	+0	+0	+0	+0	+0
FBgn0023129	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0015218	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	-1	-1	+0	+0
FBgn0036909	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0264574	+0	+0	+0	+1	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0034638	+0	+0	+0	-1	+0	+1	+1	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0036191	+1	-2	+0	+1	+1	-1	+1	-2	+0	-1	+0	-1	+2	+0	+0
FBgn0030850	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0038744	+0	+0	+0	+1	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0031183	+0	+0	+0	+1	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0034878	+0	+0	+0	+0	+0	+0	+0	+1	+0	+1	+0	+0	+0	+0	+0
FBgn0038641	+0	+1	+0	+0	-1	+1	-1	+0	+0	+1	+0	+0	-1	+0	+0
FBgn0036028	-1	+0	+0	+0	+2	+0	+0	+0	+0	+1	+0	-2	+0	+0	+0
FBgn0036152	-1	+2	+0	-1	+0	-1	+0	+1	+0	+1	+0	+0	+0	+0	+0
FBgn0031842	+0	+0	+0	+0	-1	+5	+0	-1	+0	+1	+0	+0	+0	+0	+0
FBgn0266719	-1	+0	+0	+2	+0	+0	-2	+2	+0	-1	+0	+0	+0	+0	+0
FBgn0038640	+1	-1	+0	+0	+0	+0	+0	+1	+0	+1	+0	+0	+0	+0	+0
FBgn0014857	+0	-1	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0	+4	+0	+0
FBgn0067622	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0
FBgn0029804	+2	-1	+0	-1	-3	+4	+0	-1	+0	+2	+0	-1	+1	+0	+0
FBgn0035233	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0
FBgn0030753	+0	+0	+0	+1	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0
FBgn0264000	+5	-1	+0	+0	+3	+0	-1	+0	+0	-1	+0	+0	+0	+0	+0
FBgn0035600	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0024944	+0	+0	+0	+1	+0	+0	+0	+2	+0	+0	+0	+0	+0	+0	+0
FBgn0261723	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0025616	+1	+0	+0	+0	+0	+14	+0	+0	+0	-1	+3	-2	-2	+0	+0
FBgn0003041	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0036235	-1	+0	+0	+0	-1	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0
FBgn0029873	+0	+0	+0	+0	+0	+0	+0	+0	+0	-1	+0	+0	+0	+0	+0
FBgn0038180	+1	-1	+0	-1	+0	-1	+0	+0	+0	+2	+0	-1	+4	+0	+0
FBgn0262599	+0	+0	+1	+0	-1	+0	+0	-1	+0	+0	+0	+0	+0	+0	+0
FBgn0032020	+0	+0	+0	-1	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0034750	+0	-1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
FBgn0261722	-1	+0	+0	+0	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0
FBgn0036454	+0	+0	+0	+1	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0	+0
